fold,epoch,train_loss,train_accuracy_at_0_76,train_auc,train_processed_batches,train_skipped_batches,val_loss,val_accuracy_at_0_76,val_auc,val_processed_batches,val_skipped_batches,tuned_threshold,tuned_accuracy,tuned_sensitivity,tuned_specificity,tuned_f1,tuned_youden_j
1,19,0.4071809196519473,0.7301587301587301,0.9677033492822966,63,0,0.45269474713131785,0.6875,0.9636363636363636,16,0,0.74,0.875,0.8181818181818182,1.0,0.9,0.8181818181818183
1,20,0.4049820838466523,0.8253968253968254,0.9629186602870813,63,0,0.4654878699220717,0.75,0.9454545454545454,16,0,0.76,0.75,0.6363636363636364,1.0,0.7777777777777778,0.6363636363636362
1,21,0.4043424672314099,0.8571428571428571,0.9700956937799043,63,0,0.4571267501451075,0.875,0.9636363636363636,16,0,0.75,0.9375,0.9090909090909091,1.0,0.9523809523809523,0.9090909090909092
1,22,0.4045371555146717,0.8888888888888888,0.9700956937799043,63,0,0.48591737914830446,0.8125,0.9272727272727272,16,0,0.78,0.8125,0.7272727272727273,1.0,0.8421052631578948,0.7272727272727273
1,23,0.4045896553212688,0.8888888888888888,0.9712918660287081,63,0,0.4726344156078994,0.8125,0.9454545454545454,16,0,0.78,0.875,0.8181818181818182,1.0,0.9,0.8181818181818183
1,24,0.40294976479240824,0.9047619047619048,0.9736842105263158,63,0,0.47634248062968254,0.8125,0.9454545454545454,16,0,0.79,0.875,0.8181818181818182,1.0,0.9,0.8181818181818183
1,25,0.4082408755544632,0.9047619047619048,0.9700956937799043,63,0,0.4889066079631448,0.875,0.9454545454545454,16,0,0.8,0.875,0.8181818181818182,1.0,0.9,0.8181818181818183
1,26,0.40596713551453184,0.9047619047619048,0.9700956937799043,63,0,0.48645716323517263,0.875,0.9454545454545454,16,0,0.8,0.875,0.8181818181818182,1.0,0.9,0.8181818181818183
1,27,0.4037462825931254,0.9047619047619048,0.9712918660287081,63,0,0.47823871532455087,0.875,0.9454545454545454,16,0,0.8,0.875,0.8181818181818182,1.0,0.9,0.8181818181818183
1,28,0.40559673510373584,0.9047619047619048,0.9700956937799043,63,0,0.4839027358684689,0.875,0.9454545454545454,16,0,0.81,0.875,0.8181818181818182,1.0,0.9,0.8181818181818183
1,29,0.40468181758409455,0.9047619047619048,0.9712918660287081,63,0,0.4845995297655463,0.875,0.9454545454545454,16,0,0.82,0.875,0.8181818181818182,1.0,0.9,0.8181818181818183
1,30,0.4080544054981262,0.8888888888888888,0.9700956937799043,63,0,0.4824827569536865,0.875,0.9454545454545454,16,0,0.82,0.875,0.8181818181818182,1.0,0.9,0.8181818181818183
